"Series";"Time";"Value"
"Z";"2020-09-26T17:14:03-04:00";8280
"Z";"2020-09-26T17:14:03-04:00";8563
"Z";"2020-09-26T17:14:03-04:00";8286
"Z";"2020-09-26T17:14:03-04:00";8849
"Z";"2020-09-26T17:14:03-04:00";9016
"Z";"2020-09-26T17:14:03-04:00";8323
"Z";"2020-09-26T17:14:03-04:00";7995
"Z";"2020-09-26T17:14:03-04:00";8808
"Z";"2020-09-26T17:14:03-04:00";9895
"Z";"2020-09-26T17:14:03-04:00";8962
"Z";"2020-09-26T17:14:03-04:00";8123
"Z";"2020-09-26T17:14:03-04:00";8852
"Z";"2020-09-26T17:14:03-04:00";8670
"Z";"2020-09-26T17:14:03-04:00";8092
"Z";"2020-09-26T17:14:03-04:00";8391
"Z";"2020-09-26T17:14:03-04:00";9360
"Z";"2020-09-26T17:14:03-04:00";9253
"Z";"2020-09-26T17:14:03-04:00";8224
"Z";"2020-09-26T17:14:03-04:00";8546
"Z";"2020-09-26T17:14:03-04:00";8392
"Z";"2020-09-26T17:14:03-04:00";8860
"Z";"2020-09-26T17:14:03-04:00";9585
"Z";"2020-09-26T17:14:03-04:00";8230
"Z";"2020-09-26T17:14:03-04:00";8283
"Z";"2020-09-26T17:14:03-04:00";8920
"Z";"2020-09-26T17:14:03-04:00";8795
"Z";"2020-09-26T17:14:03-04:00";8508
"Z";"2020-09-26T17:14:03-04:00";8446
"Z";"2020-09-26T17:14:03-04:00";9358
"Z";"2020-09-26T17:14:03-04:00";8900
"Z";"2020-09-26T17:14:03-04:00";8205
"Z";"2020-09-26T17:14:03-04:00";8289
"Z";"2020-09-26T17:14:03-04:00";8896
"Z";"2020-09-26T17:14:03-04:00";8854
"Z";"2020-09-26T17:14:03-04:00";8691
"Z";"2020-09-26T17:14:03-04:00";9380
"Z";"2020-09-26T17:14:03-04:00";8803
"Z";"2020-09-26T17:14:03-04:00";7990
"Z";"2020-09-26T17:14:03-04:00";8176
"Z";"2020-09-26T17:14:03-04:00";8841
"Z";"2020-09-26T17:14:03-04:00";9104
"Z";"2020-09-26T17:14:03-04:00";9387
"Z";"2020-09-26T17:14:03-04:00";9156
"Z";"2020-09-26T17:14:03-04:00";8375
"Z";"2020-09-26T17:14:03-04:00";7558
"Z";"2020-09-26T17:14:03-04:00";8080
"Z";"2020-09-26T17:14:03-04:00";9142
"Z";"2020-09-26T17:14:03-04:00";9011
"Z";"2020-09-26T17:14:03-04:00";9683
"Z";"2020-09-26T17:14:03-04:00";9630
"Z";"2020-09-26T17:14:03-04:00";7848
"Z";"2020-09-26T17:14:03-04:00";7363
"Z";"2020-09-26T17:14:03-04:00";8391
"Z";"2020-09-26T17:14:03-04:00";8961
"Z";"2020-09-26T17:14:03-04:00";9467
"Z";"2020-09-26T17:14:03-04:00";9096
"Z";"2020-09-26T17:14:03-04:00";8992
"Z";"2020-09-26T17:14:03-04:00";9338
"Z";"2020-09-26T17:14:03-04:00";8649
"Z";"2020-09-26T17:14:03-04:00";8296
"Z";"2020-09-26T17:14:03-04:00";7993
"Z";"2020-09-26T17:14:03-04:00";8091
"Z";"2020-09-26T17:14:03-04:00";8378
"Z";"2020-09-26T17:14:03-04:00";8937
"Z";"2020-09-26T17:14:03-04:00";9808
"Z";"2020-09-26T17:14:03-04:00";9914
"Z";"2020-09-26T17:14:03-04:00";9361
"Z";"2020-09-26T17:14:03-04:00";6705
"Z";"2020-09-26T17:14:03-04:00";6866
"Z";"2020-09-26T17:14:03-04:00";9467
"Z";"2020-09-26T17:14:04-04:00";9404
"Z";"2020-09-26T17:14:04-04:00";9639
"Z";"2020-09-26T17:14:04-04:00";9454
"Z";"2020-09-26T17:14:04-04:00";8809
"Z";"2020-09-26T17:14:04-04:00";7128
"Z";"2020-09-26T17:14:04-04:00";6897
"Z";"2020-09-26T17:14:04-04:00";9572
"Z";"2020-09-26T17:14:04-04:00";9895
"Z";"2020-09-26T17:14:04-04:00";9448
"Z";"2020-09-26T17:14:04-04:00";8945
"Z";"2020-09-26T17:14:04-04:00";8403
"Z";"2020-09-26T17:14:04-04:00";7765
"Z";"2020-09-26T17:14:04-04:00";7506
"Z";"2020-09-26T17:14:04-04:00";8786
"Z";"2020-09-26T17:14:04-04:00";9710
"Z";"2020-09-26T17:14:04-04:00";9913
"Z";"2020-09-26T17:14:04-04:00";8885
"Z";"2020-09-26T17:14:04-04:00";7599
"Z";"2020-09-26T17:14:04-04:00";7882
"Z";"2020-09-26T17:14:04-04:00";9213
"Z";"2020-09-26T17:14:04-04:00";9148
"Z";"2020-09-26T17:14:04-04:00";8441
"Z";"2020-09-26T17:14:04-04:00";8816
"Z";"2020-09-26T17:14:04-04:00";9254
"Z";"2020-09-26T17:14:04-04:00";8172
"Z";"2020-09-26T17:14:04-04:00";7267
"Z";"2020-09-26T17:14:04-04:00";8808
"Z";"2020-09-26T17:14:04-04:00";9943
"Z";"2020-09-26T17:14:04-04:00";9625
"Z";"2020-09-26T17:14:04-04:00";9186
"Z";"2020-09-26T17:14:04-04:00";8251
"Z";"2020-09-26T17:14:04-04:00";7217
"Z";"2020-09-26T17:14:04-04:00";7890
"Z";"2020-09-26T17:14:04-04:00";8791
"Z";"2020-09-26T17:14:04-04:00";9225
"Z";"2020-09-26T17:14:04-04:00";9853
"Z";"2020-09-26T17:14:04-04:00";9296
"Z";"2020-09-26T17:14:04-04:00";8370
"Z";"2020-09-26T17:14:04-04:00";7716
"Z";"2020-09-26T17:14:04-04:00";8099
"Z";"2020-09-26T17:14:04-04:00";8764
"Z";"2020-09-26T17:14:04-04:00";8843
"Z";"2020-09-26T17:14:04-04:00";9251
"Z";"2020-09-26T17:14:04-04:00";9751
"Z";"2020-09-26T17:14:04-04:00";8698
"Z";"2020-09-26T17:14:04-04:00";7063
"Z";"2020-09-26T17:14:04-04:00";7944
"Z";"2020-09-26T17:14:04-04:00";9342
"Z";"2020-09-26T17:14:04-04:00";8945
"Z";"2020-09-26T17:14:04-04:00";9196
"Z";"2020-09-26T17:14:04-04:00";9470
"Z";"2020-09-26T17:14:04-04:00";8372
"Z";"2020-09-26T17:14:04-04:00";7731
"Z";"2020-09-26T17:14:04-04:00";8290
"Z";"2020-09-26T17:14:04-04:00";8965
"Z";"2020-09-26T17:14:04-04:00";8383
"Z";"2020-09-26T17:14:04-04:00";8934
"Z";"2020-09-26T17:14:04-04:00";9718
"Z";"2020-09-26T17:14:04-04:00";9043
"Z";"2020-09-26T17:14:04-04:00";8558
"Z";"2020-09-26T17:14:04-04:00";8145
"Z";"2020-09-26T17:14:04-04:00";7790
"Z";"2020-09-26T17:14:04-04:00";7922
"Z";"2020-09-26T17:14:04-04:00";9508
"Z";"2020-09-26T17:14:04-04:00";10202
"Z";"2020-09-26T17:14:04-04:00";8695
"Z";"2020-09-26T17:14:04-04:00";8447
"Z";"2020-09-26T17:14:04-04:00";8841
"Z";"2020-09-26T17:14:04-04:00";7506
"Z";"2020-09-26T17:14:04-04:00";7573
"Z";"2020-09-26T17:14:04-04:00";8825
"Z";"2020-09-26T17:14:04-04:00";9313
"Z";"2020-09-26T17:14:04-04:00";9906
"Z";"2020-09-26T17:14:04-04:00";9693
"Z";"2020-09-26T17:14:04-04:00";8624
"Z";"2020-09-26T17:14:04-04:00";7220
"Z";"2020-09-26T17:14:04-04:00";7692
"Z";"2020-09-26T17:14:04-04:00";9421
"Z";"2020-09-26T17:14:04-04:00";8925
"Z";"2020-09-26T17:14:04-04:00";8092
"Z";"2020-09-26T17:14:04-04:00";8918
"Z";"2020-09-26T17:14:04-04:00";9738
"Z";"2020-09-26T17:14:04-04:00";8723
"Z";"2020-09-26T17:14:04-04:00";7707
"Z";"2020-09-26T17:14:04-04:00";9378
"Z";"2020-09-26T17:14:04-04:00";9152
"Z";"2020-09-26T17:14:04-04:00";7551
"Z";"2020-09-26T17:14:04-04:00";8337
"Z";"2020-09-26T17:14:04-04:00";8993
"Z";"2020-09-26T17:14:04-04:00";9695
"Z";"2020-09-26T17:14:04-04:00";9377
"Z";"2020-09-26T17:14:04-04:00";8172
"Z";"2020-09-26T17:14:04-04:00";7539
"Z";"2020-09-26T17:14:04-04:00";8031
"Z";"2020-09-26T17:14:04-04:00";9245
"Z";"2020-09-26T17:14:04-04:00";9093
"Z";"2020-09-26T17:14:04-04:00";9002
"Z";"2020-09-26T17:14:04-04:00";9444
"Z";"2020-09-26T17:14:04-04:00";9177
"Z";"2020-09-26T17:14:04-04:00";7657
"Z";"2020-09-26T17:14:05-04:00";7488
"Z";"2020-09-26T17:14:05-04:00";9042
"Z";"2020-09-26T17:14:05-04:00";8560
"Z";"2020-09-26T17:14:05-04:00";8529
"Z";"2020-09-26T17:14:05-04:00";10215
"Z";"2020-09-26T17:14:05-04:00";9647
"Z";"2020-09-26T17:14:05-04:00";8101
"Z";"2020-09-26T17:14:05-04:00";7514
"Z";"2020-09-26T17:14:05-04:00";8190
"Z";"2020-09-26T17:14:05-04:00";8901
"Z";"2020-09-26T17:14:05-04:00";9291
"Z";"2020-09-26T17:14:05-04:00";9304
"Z";"2020-09-26T17:14:05-04:00";7962
"Z";"2020-09-26T17:14:05-04:00";8087
"Z";"2020-09-26T17:14:05-04:00";8933
"Z";"2020-09-26T17:14:05-04:00";8469
"Z";"2020-09-26T17:14:05-04:00";8591
"Z";"2020-09-26T17:14:05-04:00";9422
"Z";"2020-09-26T17:14:05-04:00";9884
"Z";"2020-09-26T17:14:05-04:00";8386
"Z";"2020-09-26T17:14:05-04:00";7287
"Z";"2020-09-26T17:14:05-04:00";9261
"Z";"2020-09-26T17:14:05-04:00";9249
"Z";"2020-09-26T17:14:05-04:00";7962
"Z";"2020-09-26T17:14:05-04:00";8580
"Z";"2020-09-26T17:14:05-04:00";9362
"Z";"2020-09-26T17:14:05-04:00";8999
"Z";"2020-09-26T17:14:05-04:00";7795
"Z";"2020-09-26T17:14:05-04:00";8115
"Z";"2020-09-26T17:14:05-04:00";8875
"Z";"2020-09-26T17:14:05-04:00";9290
"Z";"2020-09-26T17:14:05-04:00";9705
"Z";"2020-09-26T17:14:05-04:00";9133
"Z";"2020-09-26T17:14:05-04:00";8616
"Z";"2020-09-26T17:14:05-04:00";7896
"Z";"2020-09-26T17:14:05-04:00";7751
