"Series";"Time";"Value"
"Z";"2020-09-26T17:14:13-04:00";15433
"Z";"2020-09-26T17:14:13-04:00";15259
"Z";"2020-09-26T17:14:13-04:00";15079
"Z";"2020-09-26T17:14:13-04:00";16262
"Z";"2020-09-26T17:14:13-04:00";18168
"Z";"2020-09-26T17:14:13-04:00";16962
"Z";"2020-09-26T17:14:13-04:00";16348
"Z";"2020-09-26T17:14:13-04:00";17172
"Z";"2020-09-26T17:14:13-04:00";16633
"Z";"2020-09-26T17:14:13-04:00";16007
"Z";"2020-09-26T17:14:13-04:00";15140
"Z";"2020-09-26T17:14:13-04:00";16233
"Z";"2020-09-26T17:14:13-04:00";16402
"Z";"2020-09-26T17:14:13-04:00";15552
"Z";"2020-09-26T17:14:13-04:00";17527
"Z";"2020-09-26T17:14:13-04:00";19221
"Z";"2020-09-26T17:14:13-04:00";18568
"Z";"2020-09-26T17:14:13-04:00";15110
"Z";"2020-09-26T17:14:13-04:00";12654
"Z";"2020-09-26T17:14:13-04:00";13966
"Z";"2020-09-26T17:14:13-04:00";16111
"Z";"2020-09-26T17:14:13-04:00";18372
"Z";"2020-09-26T17:14:13-04:00";20067
"Z";"2020-09-26T17:14:13-04:00";19154
"Z";"2020-09-26T17:14:13-04:00";15886
"Z";"2020-09-26T17:14:13-04:00";13126
"Z";"2020-09-26T17:14:13-04:00";13277
"Z";"2020-09-26T17:14:13-04:00";14986
"Z";"2020-09-26T17:14:13-04:00";19128
"Z";"2020-09-26T17:14:13-04:00";20952
"Z";"2020-09-26T17:14:13-04:00";17698
"Z";"2020-09-26T17:14:13-04:00";15089
"Z";"2020-09-26T17:14:13-04:00";13869
"Z";"2020-09-26T17:14:13-04:00";13166
"Z";"2020-09-26T17:14:13-04:00";14867
"Z";"2020-09-26T17:14:13-04:00";19316
"Z";"2020-09-26T17:14:13-04:00";21029
"Z";"2020-09-26T17:14:13-04:00";18532
"Z";"2020-09-26T17:14:13-04:00";15018
"Z";"2020-09-26T17:14:13-04:00";13244
"Z";"2020-09-26T17:14:13-04:00";14188
"Z";"2020-09-26T17:14:13-04:00";15431
"Z";"2020-09-26T17:14:13-04:00";17765
"Z";"2020-09-26T17:14:13-04:00";19702
"Z";"2020-09-26T17:14:13-04:00";18029
"Z";"2020-09-26T17:14:13-04:00";16130
"Z";"2020-09-26T17:14:13-04:00";15207
"Z";"2020-09-26T17:14:13-04:00";14233
"Z";"2020-09-26T17:14:13-04:00";14890
"Z";"2020-09-26T17:14:13-04:00";17444
"Z";"2020-09-26T17:14:13-04:00";18282
"Z";"2020-09-26T17:14:13-04:00";17356
"Z";"2020-09-26T17:14:13-04:00";18186
"Z";"2020-09-26T17:14:13-04:00";16607
"Z";"2020-09-26T17:14:13-04:00";13026
"Z";"2020-09-26T17:14:13-04:00";14173
"Z";"2020-09-26T17:14:13-04:00";17329
"Z";"2020-09-26T17:14:13-04:00";18467
"Z";"2020-09-26T17:14:13-04:00";18488
"Z";"2020-09-26T17:14:13-04:00";17417
"Z";"2020-09-26T17:14:13-04:00";16025
"Z";"2020-09-26T17:14:13-04:00";14002
"Z";"2020-09-26T17:14:13-04:00";12700
"Z";"2020-09-26T17:14:13-04:00";16643
"Z";"2020-09-26T17:14:13-04:00";20089
"Z";"2020-09-26T17:14:13-04:00";18524
"Z";"2020-09-26T17:14:13-04:00";17099
"Z";"2020-09-26T17:14:13-04:00";15149
"Z";"2020-09-26T17:14:13-04:00";13255
"Z";"2020-09-26T17:14:13-04:00";15925
"Z";"2020-09-26T17:14:13-04:00";18356
"Z";"2020-09-26T17:14:13-04:00";17952
"Z";"2020-09-26T17:14:13-04:00";18082
"Z";"2020-09-26T17:14:13-04:00";16625
"Z";"2020-09-26T17:14:13-04:00";13626
"Z";"2020-09-26T17:14:13-04:00";13044
"Z";"2020-09-26T17:14:13-04:00";16295
"Z";"2020-09-26T17:14:13-04:00";19669
"Z";"2020-09-26T17:14:13-04:00";19192
"Z";"2020-09-26T17:14:13-04:00";17498
"Z";"2020-09-26T17:14:13-04:00";16005
"Z";"2020-09-26T17:14:13-04:00";13554
"Z";"2020-09-26T17:14:13-04:00";13341
"Z";"2020-09-26T17:14:13-04:00";16574
"Z";"2020-09-26T17:14:13-04:00";19071
"Z";"2020-09-26T17:14:13-04:00";19392
"Z";"2020-09-26T17:14:13-04:00";18208
"Z";"2020-09-26T17:14:13-04:00";14636
"Z";"2020-09-26T17:14:13-04:00";12475
"Z";"2020-09-26T17:14:13-04:00";14330
"Z";"2020-09-26T17:14:13-04:00";17078
"Z";"2020-09-26T17:14:14-04:00";18940
"Z";"2020-09-26T17:14:14-04:00";18802
"Z";"2020-09-26T17:14:14-04:00";18994
"Z";"2020-09-26T17:14:14-04:00";17214
"Z";"2020-09-26T17:14:14-04:00";11877
"Z";"2020-09-26T17:14:14-04:00";12310
"Z";"2020-09-26T17:14:14-04:00";16794
"Z";"2020-09-26T17:14:14-04:00";18476
"Z";"2020-09-26T17:14:14-04:00";19305
"Z";"2020-09-26T17:14:14-04:00";18261
"Z";"2020-09-26T17:14:14-04:00";16194
"Z";"2020-09-26T17:14:14-04:00";14965
"Z";"2020-09-26T17:14:14-04:00";13659
"Z";"2020-09-26T17:14:14-04:00";15108
"Z";"2020-09-26T17:14:14-04:00";18041
"Z";"2020-09-26T17:14:14-04:00";19041
"Z";"2020-09-26T17:14:14-04:00";18537
"Z";"2020-09-26T17:14:14-04:00";15786
"Z";"2020-09-26T17:14:14-04:00";13995
"Z";"2020-09-26T17:14:14-04:00";15485
"Z";"2020-09-26T17:14:14-04:00";15842
"Z";"2020-09-26T17:14:14-04:00";15357
"Z";"2020-09-26T17:14:14-04:00";18269
"Z";"2020-09-26T17:14:14-04:00";20003
"Z";"2020-09-26T17:14:14-04:00";17356
"Z";"2020-09-26T17:14:14-04:00";15295
"Z";"2020-09-26T17:14:14-04:00";14357
"Z";"2020-09-26T17:14:14-04:00";14357
"Z";"2020-09-26T17:14:14-04:00";15886
"Z";"2020-09-26T17:14:14-04:00";17325
"Z";"2020-09-26T17:14:14-04:00";19288
"Z";"2020-09-26T17:14:14-04:00";19341
"Z";"2020-09-26T17:14:14-04:00";15390
"Z";"2020-09-26T17:14:14-04:00";13205
"Z";"2020-09-26T17:14:14-04:00";13891
"Z";"2020-09-26T17:14:14-04:00";16145
"Z";"2020-09-26T17:14:14-04:00";19011
"Z";"2020-09-26T17:14:14-04:00";19911
"Z";"2020-09-26T17:14:14-04:00";18097
"Z";"2020-09-26T17:14:14-04:00";15120
"Z";"2020-09-26T17:14:14-04:00";13718
"Z";"2020-09-26T17:14:14-04:00";13304
"Z";"2020-09-26T17:14:14-04:00";16140
"Z";"2020-09-26T17:14:14-04:00";20072
"Z";"2020-09-26T17:14:14-04:00";18551
"Z";"2020-09-26T17:14:14-04:00";16066
"Z";"2020-09-26T17:14:14-04:00";15695
"Z";"2020-09-26T17:14:14-04:00";15612
"Z";"2020-09-26T17:14:14-04:00";15316
"Z";"2020-09-26T17:14:14-04:00";15424
"Z";"2020-09-26T17:14:14-04:00";18293
"Z";"2020-09-26T17:14:14-04:00";18466
"Z";"2020-09-26T17:14:14-04:00";16021
"Z";"2020-09-26T17:14:14-04:00";15144
"Z";"2020-09-26T17:14:14-04:00";15332
"Z";"2020-09-26T17:14:14-04:00";16380
"Z";"2020-09-26T17:14:14-04:00";16782
"Z";"2020-09-26T17:14:14-04:00";17586
"Z";"2020-09-26T17:14:14-04:00";17221
"Z";"2020-09-26T17:14:14-04:00";16830
"Z";"2020-09-26T17:14:14-04:00";17549
"Z";"2020-09-26T17:14:14-04:00";15234
"Z";"2020-09-26T17:14:14-04:00";13670
"Z";"2020-09-26T17:14:14-04:00";16137
"Z";"2020-09-26T17:14:14-04:00";17354
"Z";"2020-09-26T17:14:14-04:00";16869
"Z";"2020-09-26T17:14:14-04:00";17081
"Z";"2020-09-26T17:14:14-04:00";18851
"Z";"2020-09-26T17:14:14-04:00";17642
"Z";"2020-09-26T17:14:14-04:00";14335
"Z";"2020-09-26T17:14:14-04:00";14545
"Z";"2020-09-26T17:14:14-04:00";15519
"Z";"2020-09-26T17:14:14-04:00";15777
"Z";"2020-09-26T17:14:14-04:00";17379
"Z";"2020-09-26T17:14:14-04:00";19023
"Z";"2020-09-26T17:14:14-04:00";17140
"Z";"2020-09-26T17:14:14-04:00";15829
"Z";"2020-09-26T17:14:14-04:00";15807
"Z";"2020-09-26T17:14:14-04:00";14430
"Z";"2020-09-26T17:14:14-04:00";15286
"Z";"2020-09-26T17:14:14-04:00";17672
"Z";"2020-09-26T17:14:14-04:00";17930
"Z";"2020-09-26T17:14:14-04:00";17819
"Z";"2020-09-26T17:14:14-04:00";17175
"Z";"2020-09-26T17:14:14-04:00";16688
"Z";"2020-09-26T17:14:14-04:00";14968
"Z";"2020-09-26T17:14:14-04:00";13067
"Z";"2020-09-26T17:14:14-04:00";15661
"Z";"2020-09-26T17:14:14-04:00";18015
"Z";"2020-09-26T17:14:14-04:00";18180
"Z";"2020-09-26T17:14:14-04:00";17678
"Z";"2020-09-26T17:14:14-04:00";17234
"Z";"2020-09-26T17:14:14-04:00";16244
"Z";"2020-09-26T17:14:14-04:00";15664
"Z";"2020-09-26T17:14:14-04:00";15452
"Z";"2020-09-26T17:14:14-04:00";15033
"Z";"2020-09-26T17:14:14-04:00";15836
"Z";"2020-09-26T17:14:14-04:00";17370
"Z";"2020-09-26T17:14:14-04:00";17992
"Z";"2020-09-26T17:14:14-04:00";16884
"Z";"2020-09-26T17:14:15-04:00";17071
"Z";"2020-09-26T17:14:15-04:00";16620
"Z";"2020-09-26T17:14:15-04:00";14630
"Z";"2020-09-26T17:14:15-04:00";14812
"Z";"2020-09-26T17:14:15-04:00";17410
"Z";"2020-09-26T17:14:15-04:00";18827
"Z";"2020-09-26T17:14:15-04:00";16756
"Z";"2020-09-26T17:14:15-04:00";15416
"Z";"2020-09-26T17:14:15-04:00";15888
"Z";"2020-09-26T17:14:15-04:00";15176
"Z";"2020-09-26T17:14:15-04:00";15421
"Z";"2020-09-26T17:14:15-04:00";18152
"Z";"2020-09-26T17:14:15-04:00";18827
"Z";"2020-09-26T17:14:15-04:00";17035
"Z";"2020-09-26T17:14:15-04:00";15932
"Z";"2020-09-26T17:14:15-04:00";14979
"Z";"2020-09-26T17:14:15-04:00";15015
"Z";"2020-09-26T17:14:15-04:00";16902
"Z";"2020-09-26T17:14:15-04:00";18500
"Z";"2020-09-26T17:14:15-04:00";17343
"Z";"2020-09-26T17:14:15-04:00";14846
"Z";"2020-09-26T17:14:15-04:00";14882
"Z";"2020-09-26T17:14:15-04:00";16644
"Z";"2020-09-26T17:14:15-04:00";17075
"Z";"2020-09-26T17:14:15-04:00";17756
"Z";"2020-09-26T17:14:15-04:00";18542
"Z";"2020-09-26T17:14:15-04:00";16247
"Z";"2020-09-26T17:14:15-04:00";14004
"Z";"2020-09-26T17:14:15-04:00";14885
"Z";"2020-09-26T17:14:15-04:00";16357
"Z";"2020-09-26T17:14:15-04:00";17396
"Z";"2020-09-26T17:14:15-04:00";18409
"Z";"2020-09-26T17:14:15-04:00";18332
"Z";"2020-09-26T17:14:15-04:00";15867
"Z";"2020-09-26T17:14:15-04:00";13463
"Z";"2020-09-26T17:14:15-04:00";14099
"Z";"2020-09-26T17:14:15-04:00";17062
"Z";"2020-09-26T17:14:15-04:00";19579
"Z";"2020-09-26T17:14:15-04:00";19462
"Z";"2020-09-26T17:14:15-04:00";17359
"Z";"2020-09-26T17:14:15-04:00";13857
"Z";"2020-09-26T17:14:15-04:00";13848
"Z";"2020-09-26T17:14:15-04:00";15642
"Z";"2020-09-26T17:14:15-04:00";15585
"Z";"2020-09-26T17:14:15-04:00";17833
"Z";"2020-09-26T17:14:15-04:00";19726
"Z";"2020-09-26T17:14:15-04:00";17379
"Z";"2020-09-26T17:14:15-04:00";14939
"Z";"2020-09-26T17:14:15-04:00";15906
"Z";"2020-09-26T17:14:15-04:00";16787
"Z";"2020-09-26T17:14:15-04:00";15796
"Z";"2020-09-26T17:14:15-04:00";15609
"Z";"2020-09-26T17:14:15-04:00";17380
"Z";"2020-09-26T17:14:15-04:00";17728
"Z";"2020-09-26T17:14:15-04:00";16085
"Z";"2020-09-26T17:14:15-04:00";16102
"Z";"2020-09-26T17:14:15-04:00";16422
"Z";"2020-09-26T17:14:15-04:00";16132
"Z";"2020-09-26T17:14:15-04:00";17052
"Z";"2020-09-26T17:14:15-04:00";16832
"Z";"2020-09-26T17:14:15-04:00";15674
"Z";"2020-09-26T17:14:15-04:00";17248
"Z";"2020-09-26T17:14:15-04:00";17942
"Z";"2020-09-26T17:14:15-04:00";15546
"Z";"2020-09-26T17:14:15-04:00";15056
"Z";"2020-09-26T17:14:15-04:00";16977
"Z";"2020-09-26T17:14:15-04:00";17243
"Z";"2020-09-26T17:14:15-04:00";15684
"Z";"2020-09-26T17:14:15-04:00";16069
"Z";"2020-09-26T17:14:15-04:00";17945
"Z";"2020-09-26T17:14:15-04:00";17204
"Z";"2020-09-26T17:14:15-04:00";15636
"Z";"2020-09-26T17:14:15-04:00";15858
"Z";"2020-09-26T17:14:15-04:00";16418
"Z";"2020-09-26T17:14:15-04:00";16468
"Z";"2020-09-26T17:14:15-04:00";16619
"Z";"2020-09-26T17:14:15-04:00";16715
"Z";"2020-09-26T17:14:15-04:00";16330
"Z";"2020-09-26T17:14:15-04:00";17651
"Z";"2020-09-26T17:14:15-04:00";17287
"Z";"2020-09-26T17:14:15-04:00";15197
"Z";"2020-09-26T17:14:15-04:00";16521
"Z";"2020-09-26T17:14:15-04:00";17081
"Z";"2020-09-26T17:14:15-04:00";15198
"Z";"2020-09-26T17:14:15-04:00";15004
"Z";"2020-09-26T17:14:15-04:00";17170
"Z";"2020-09-26T17:14:15-04:00";19180
"Z";"2020-09-26T17:14:15-04:00";17750
"Z";"2020-09-26T17:14:15-04:00";15133
"Z";"2020-09-26T17:14:15-04:00";15542
"Z";"2020-09-26T17:14:15-04:00";15533
"Z";"2020-09-26T17:14:15-04:00";15166
"Z";"2020-09-26T17:14:15-04:00";17247
"Z";"2020-09-26T17:14:15-04:00";19144
"Z";"2020-09-26T17:14:15-04:00";18117
"Z";"2020-09-26T17:14:15-04:00";15937
"Z";"2020-09-26T17:14:15-04:00";14318
"Z";"2020-09-26T17:14:15-04:00";14423
"Z";"2020-09-26T17:14:15-04:00";16708
"Z";"2020-09-26T17:14:15-04:00";18576
"Z";"2020-09-26T17:14:16-04:00";18106
"Z";"2020-09-26T17:14:16-04:00";15949
"Z";"2020-09-26T17:14:16-04:00";15659
"Z";"2020-09-26T17:14:16-04:00";15811
"Z";"2020-09-26T17:14:16-04:00";15976
"Z";"2020-09-26T17:14:16-04:00";16876
"Z";"2020-09-26T17:14:16-04:00";18310
"Z";"2020-09-26T17:14:16-04:00";17376
"Z";"2020-09-26T17:14:16-04:00";14701
"Z";"2020-09-26T17:14:16-04:00";15150
"Z";"2020-09-26T17:14:16-04:00";15835
"Z";"2020-09-26T17:14:16-04:00";16836
"Z";"2020-09-26T17:14:16-04:00";18657
"Z";"2020-09-26T17:14:16-04:00";18467
"Z";"2020-09-26T17:14:16-04:00";15979
"Z";"2020-09-26T17:14:16-04:00";14414
"Z";"2020-09-26T17:14:16-04:00";15195
"Z";"2020-09-26T17:14:16-04:00";16197
"Z";"2020-09-26T17:14:16-04:00";17353
"Z";"2020-09-26T17:14:16-04:00";18889
"Z";"2020-09-26T17:14:16-04:00";17090
"Z";"2020-09-26T17:14:16-04:00";14535
"Z";"2020-09-26T17:14:16-04:00";14543
"Z";"2020-09-26T17:14:16-04:00";16570
"Z";"2020-09-26T17:14:16-04:00";17860
"Z";"2020-09-26T17:14:16-04:00";17399
"Z";"2020-09-26T17:14:16-04:00";18133
"Z";"2020-09-26T17:14:16-04:00";16821
"Z";"2020-09-26T17:14:16-04:00";14660
"Z";"2020-09-26T17:14:16-04:00";14237
"Z";"2020-09-26T17:14:16-04:00";15819
"Z";"2020-09-26T17:14:16-04:00";17252
"Z";"2020-09-26T17:14:16-04:00";17510
"Z";"2020-09-26T17:14:16-04:00";18823
"Z";"2020-09-26T17:14:16-04:00";18238
"Z";"2020-09-26T17:14:16-04:00";14971
"Z";"2020-09-26T17:14:16-04:00";13826
"Z";"2020-09-26T17:14:16-04:00";14575
"Z";"2020-09-26T17:14:16-04:00";15173
"Z";"2020-09-26T17:14:16-04:00";18335
"Z";"2020-09-26T17:14:16-04:00";21038
"Z";"2020-09-26T17:14:16-04:00";18319
"Z";"2020-09-26T17:14:16-04:00";15256
"Z";"2020-09-26T17:14:16-04:00";15213
"Z";"2020-09-26T17:14:16-04:00";13586
"Z";"2020-09-26T17:14:16-04:00";13319
"Z";"2020-09-26T17:14:16-04:00";17154
"Z";"2020-09-26T17:14:16-04:00";20850
"Z";"2020-09-26T17:14:16-04:00";20083
"Z";"2020-09-26T17:14:16-04:00";16325
"Z";"2020-09-26T17:14:16-04:00";14451
"Z";"2020-09-26T17:14:16-04:00";13173
"Z";"2020-09-26T17:14:16-04:00";13588
"Z";"2020-09-26T17:14:16-04:00";16404
"Z";"2020-09-26T17:14:16-04:00";19224
"Z";"2020-09-26T17:14:16-04:00";20627
"Z";"2020-09-26T17:14:16-04:00";19413
"Z";"2020-09-26T17:14:16-04:00";15609
"Z";"2020-09-26T17:14:16-04:00";11860
"Z";"2020-09-26T17:14:16-04:00";12467
"Z";"2020-09-26T17:14:16-04:00";15930
"Z";"2020-09-26T17:14:16-04:00";18996
"Z";"2020-09-26T17:14:16-04:00";20421
"Z";"2020-09-26T17:14:16-04:00";19127
"Z";"2020-09-26T17:14:16-04:00";16213
"Z";"2020-09-26T17:14:16-04:00";12028
"Z";"2020-09-26T17:14:16-04:00";11899
"Z";"2020-09-26T17:14:16-04:00";16939
"Z";"2020-09-26T17:14:16-04:00";19956
"Z";"2020-09-26T17:14:16-04:00";19392
"Z";"2020-09-26T17:14:16-04:00";18023
"Z";"2020-09-26T17:14:16-04:00";16081
"Z";"2020-09-26T17:14:16-04:00";12371
"Z";"2020-09-26T17:14:16-04:00";13700
"Z";"2020-09-26T17:14:16-04:00";17119
"Z";"2020-09-26T17:14:16-04:00";18349
"Z";"2020-09-26T17:14:16-04:00";19970
"Z";"2020-09-26T17:14:16-04:00";18234
"Z";"2020-09-26T17:14:16-04:00";14365
"Z";"2020-09-26T17:14:16-04:00";13149
"Z";"2020-09-26T17:14:16-04:00";14527
"Z";"2020-09-26T17:14:16-04:00";16720
"Z";"2020-09-26T17:14:16-04:00";19111
"Z";"2020-09-26T17:14:16-04:00";19202
"Z";"2020-09-26T17:14:16-04:00";17896
"Z";"2020-09-26T17:14:16-04:00";15075
"Z";"2020-09-26T17:14:16-04:00";13501
"Z";"2020-09-26T17:14:16-04:00";14470
"Z";"2020-09-26T17:14:16-04:00";15332
"Z";"2020-09-26T17:14:16-04:00";17928
"Z";"2020-09-26T17:14:16-04:00";19944
"Z";"2020-09-26T17:14:16-04:00";18460
"Z";"2020-09-26T17:14:16-04:00";15710
"Z";"2020-09-26T17:14:16-04:00";15010
"Z";"2020-09-26T17:14:16-04:00";14962
"Z";"2020-09-26T17:14:16-04:00";14436
"Z";"2020-09-26T17:14:16-04:00";15511
"Z";"2020-09-26T17:14:16-04:00";18961
"Z";"2020-09-26T17:14:16-04:00";20176
"Z";"2020-09-26T17:14:16-04:00";17127
"Z";"2020-09-26T17:14:17-04:00";14461
"Z";"2020-09-26T17:14:17-04:00";14484
"Z";"2020-09-26T17:14:17-04:00";14468
"Z";"2020-09-26T17:14:17-04:00";15548
"Z";"2020-09-26T17:14:17-04:00";18728
"Z";"2020-09-26T17:14:17-04:00";20119
"Z";"2020-09-26T17:14:17-04:00";18494
"Z";"2020-09-26T17:14:17-04:00";14123
"Z";"2020-09-26T17:14:17-04:00";12686
"Z";"2020-09-26T17:14:17-04:00";14952
"Z";"2020-09-26T17:14:17-04:00";16811
"Z";"2020-09-26T17:14:17-04:00";18097
"Z";"2020-09-26T17:14:17-04:00";19663
"Z";"2020-09-26T17:14:17-04:00";18410
"Z";"2020-09-26T17:14:17-04:00";14599
"Z";"2020-09-26T17:14:17-04:00";13239
"Z";"2020-09-26T17:14:17-04:00";13871
"Z";"2020-09-26T17:14:17-04:00";16539
"Z";"2020-09-26T17:14:17-04:00";19291
"Z";"2020-09-26T17:14:17-04:00";19776
"Z";"2020-09-26T17:14:17-04:00";17581
"Z";"2020-09-26T17:14:17-04:00";14825
"Z";"2020-09-26T17:14:17-04:00";13400
"Z";"2020-09-26T17:14:17-04:00";14103
"Z";"2020-09-26T17:14:17-04:00";16852
"Z";"2020-09-26T17:14:17-04:00";19120
"Z";"2020-09-26T17:14:17-04:00";18982
"Z";"2020-09-26T17:14:17-04:00";15768
"Z";"2020-09-26T17:14:17-04:00";14516
"Z";"2020-09-26T17:14:17-04:00";16423
"Z";"2020-09-26T17:14:17-04:00";16051
"Z";"2020-09-26T17:14:17-04:00";16229
"Z";"2020-09-26T17:14:17-04:00";17623
"Z";"2020-09-26T17:14:17-04:00";17525
"Z";"2020-09-26T17:14:17-04:00";16436
"Z";"2020-09-26T17:14:17-04:00";14894
"Z";"2020-09-26T17:14:17-04:00";15639
"Z";"2020-09-26T17:14:17-04:00";16363
"Z";"2020-09-26T17:14:17-04:00";17789
"Z";"2020-09-26T17:14:17-04:00";17309
"Z";"2020-09-26T17:14:17-04:00";15580
"Z";"2020-09-26T17:14:17-04:00";16618
"Z";"2020-09-26T17:14:17-04:00";16100
"Z";"2020-09-26T17:14:17-04:00";15817
"Z";"2020-09-26T17:14:17-04:00";16524
"Z";"2020-09-26T17:14:17-04:00";17857
"Z";"2020-09-26T17:14:17-04:00";17436
"Z";"2020-09-26T17:14:17-04:00";15608
"Z";"2020-09-26T17:14:17-04:00";16213
"Z";"2020-09-26T17:14:17-04:00";16541
"Z";"2020-09-26T17:14:17-04:00";15834
"Z";"2020-09-26T17:14:17-04:00";14610
"Z";"2020-09-26T17:14:17-04:00";15256
"Z";"2020-09-26T17:14:17-04:00";18485
"Z";"2020-09-26T17:14:17-04:00";18706
"Z";"2020-09-26T17:14:17-04:00";17714
"Z";"2020-09-26T17:14:17-04:00";17306
"Z";"2020-09-26T17:14:17-04:00";15360
"Z";"2020-09-26T17:14:17-04:00";13337
"Z";"2020-09-26T17:14:17-04:00";13595
"Z";"2020-09-26T17:14:17-04:00";17578
"Z";"2020-09-26T17:14:17-04:00";18670
"Z";"2020-09-26T17:14:17-04:00";18914
"Z";"2020-09-26T17:14:17-04:00";19214
"Z";"2020-09-26T17:14:17-04:00";14580
"Z";"2020-09-26T17:14:17-04:00";12256
"Z";"2020-09-26T17:14:17-04:00";13780
"Z";"2020-09-26T17:14:17-04:00";17140
"Z";"2020-09-26T17:14:17-04:00";18989
"Z";"2020-09-26T17:14:17-04:00";19161
"Z";"2020-09-26T17:14:17-04:00";19252
"Z";"2020-09-26T17:14:17-04:00";15105
"Z";"2020-09-26T17:14:17-04:00";13386
"Z";"2020-09-26T17:14:17-04:00";14799
"Z";"2020-09-26T17:14:17-04:00";14732
"Z";"2020-09-26T17:14:17-04:00";17726
"Z";"2020-09-26T17:14:17-04:00";19658
"Z";"2020-09-26T17:14:17-04:00";18117
"Z";"2020-09-26T17:14:17-04:00";16928
"Z";"2020-09-26T17:14:17-04:00";15074
"Z";"2020-09-26T17:14:17-04:00";13683
"Z";"2020-09-26T17:14:17-04:00";14456
"Z";"2020-09-26T17:14:17-04:00";16548
"Z";"2020-09-26T17:14:17-04:00";18947
"Z";"2020-09-26T17:14:17-04:00";19691
"Z";"2020-09-26T17:14:17-04:00";17647
"Z";"2020-09-26T17:14:17-04:00";15432
"Z";"2020-09-26T17:14:17-04:00";14045
"Z";"2020-09-26T17:14:17-04:00";13892
"Z";"2020-09-26T17:14:17-04:00";15615
"Z";"2020-09-26T17:14:17-04:00";18132
"Z";"2020-09-26T17:14:17-04:00";19639
"Z";"2020-09-26T17:14:17-04:00";18552
"Z";"2020-09-26T17:14:17-04:00";16125
"Z";"2020-09-26T17:14:17-04:00";13715
"Z";"2020-09-26T17:14:17-04:00";13125
"Z";"2020-09-26T17:14:17-04:00";15990
"Z";"2020-09-26T17:14:17-04:00";18295
"Z";"2020-09-26T17:14:17-04:00";18724
"Z";"2020-09-26T17:14:17-04:00";19157
"Z";"2020-09-26T17:14:18-04:00";17293
"Z";"2020-09-26T17:14:18-04:00";14171
"Z";"2020-09-26T17:14:18-04:00";12365
"Z";"2020-09-26T17:14:18-04:00";14099
"Z";"2020-09-26T17:14:18-04:00";18435
"Z";"2020-09-26T17:14:18-04:00";20375
"Z";"2020-09-26T17:14:18-04:00";18644
"Z";"2020-09-26T17:14:18-04:00";16831
"Z";"2020-09-26T17:14:18-04:00";14283
"Z";"2020-09-26T17:14:18-04:00";11881
"Z";"2020-09-26T17:14:18-04:00";15890
"Z";"2020-09-26T17:14:18-04:00";20132
"Z";"2020-09-26T17:14:18-04:00";19332
"Z";"2020-09-26T17:14:18-04:00";17068
"Z";"2020-09-26T17:14:18-04:00";15416
"Z";"2020-09-26T17:14:18-04:00";13218
"Z";"2020-09-26T17:14:18-04:00";12866
"Z";"2020-09-26T17:14:18-04:00";17149
"Z";"2020-09-26T17:14:18-04:00";20529
"Z";"2020-09-26T17:14:18-04:00";20627
"Z";"2020-09-26T17:14:18-04:00";16930
"Z";"2020-09-26T17:14:18-04:00";13830
"Z";"2020-09-26T17:14:18-04:00";13026
"Z";"2020-09-26T17:14:18-04:00";13881
"Z";"2020-09-26T17:14:18-04:00";17680
"Z";"2020-09-26T17:14:18-04:00";19226
"Z";"2020-09-26T17:14:18-04:00";19134
"Z";"2020-09-26T17:14:18-04:00";18291
"Z";"2020-09-26T17:14:18-04:00";14524
"Z";"2020-09-26T17:14:18-04:00";11807
"Z";"2020-09-26T17:14:18-04:00";13771
"Z";"2020-09-26T17:14:18-04:00";18561
"Z";"2020-09-26T17:14:18-04:00";20110
"Z";"2020-09-26T17:14:18-04:00";17916
"Z";"2020-09-26T17:14:18-04:00";17941
"Z";"2020-09-26T17:14:18-04:00";16616
"Z";"2020-09-26T17:14:18-04:00";13185
"Z";"2020-09-26T17:14:18-04:00";13318
"Z";"2020-09-26T17:14:18-04:00";15832
"Z";"2020-09-26T17:14:18-04:00";18172
"Z";"2020-09-26T17:14:18-04:00";19444
"Z";"2020-09-26T17:14:18-04:00";18645
"Z";"2020-09-26T17:14:18-04:00";15918
"Z";"2020-09-26T17:14:18-04:00";14260
"Z";"2020-09-26T17:14:18-04:00";13992
"Z";"2020-09-26T17:14:18-04:00";15108
"Z";"2020-09-26T17:14:18-04:00";17244
"Z";"2020-09-26T17:14:18-04:00";19190
"Z";"2020-09-26T17:14:18-04:00";19545
"Z";"2020-09-26T17:14:18-04:00";17249
"Z";"2020-09-26T17:14:18-04:00";14113
"Z";"2020-09-26T17:14:18-04:00";13729
"Z";"2020-09-26T17:14:18-04:00";14855
"Z";"2020-09-26T17:14:18-04:00";15399
"Z";"2020-09-26T17:14:18-04:00";17818
"Z";"2020-09-26T17:14:18-04:00";20375
"Z";"2020-09-26T17:14:18-04:00";18938
"Z";"2020-09-26T17:14:18-04:00";15863
"Z";"2020-09-26T17:14:18-04:00";14074
"Z";"2020-09-26T17:14:18-04:00";13253
"Z";"2020-09-26T17:14:18-04:00";15656
"Z";"2020-09-26T17:14:18-04:00";18474
"Z";"2020-09-26T17:14:18-04:00";19196
"Z";"2020-09-26T17:14:18-04:00";17268
"Z";"2020-09-26T17:14:18-04:00";15491
"Z";"2020-09-26T17:14:18-04:00";15255
"Z";"2020-09-26T17:14:18-04:00";14326
"Z";"2020-09-26T17:14:18-04:00";15476
